country,country_lo,name,gppd_idnr,capacity_m,latitude,longitude,primary_fu,other_fuel,other_fu_1,other_fu_2,commission,owner,source,url,geolocatio,wepp_id,year_of_ca,generation,generati_1,generati_2,generati_3,generati_4,estimated_,iso3,status,color_code,name_2,continent,region,iso_3166_1,french_sho
ALB,Albania,Bistrica 1,WRI1002169,27.000000000000000,39.911600000000000,20.104700000000001,Hydro,,,,1965.000000000000000,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Albania_2013_en.pdf,GEODB,"1021225",,,,,,,89.132075471698116,ALB,Member State,ALB,Albania,Europe,Southern Europe,AL,Albanie
ALB,Albania,Fierza,WRI1002170,500.000000000000000,42.251399999999997,20.043099999999999,Hydro,,,,1978.000000000000000,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Albania_2013_en.pdf,GEODB,"1021231",,,,,,,1650.593990216631710,ALB,Member State,ALB,Albania,Europe,Southern Europe,AL,Albanie
ALB,Albania,Koman,WRI1002171,600.000000000000000,42.103299999999997,19.822399999999998,Hydro,,,,1985.000000000000000,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Albania_2013_en.pdf,GEODB,"1021233",,,,,,,1980.712788259957961,ALB,Member State,ALB,Albania,Europe,Southern Europe,AL,Albanie
ALB,Albania,Lanabregas,WRI1002172,5.000000000000000,41.342799999999997,19.896400000000000,Hydro,,,,1951.000000000000000,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Albania_2013_en.pdf,GEODB,"1021236",,,,,,,16.505939902166318,ALB,Member State,ALB,Albania,Europe,Southern Europe,AL,Albanie
ALB,Albania,Shkopet,WRI1002173,24.000000000000000,41.679600000000001,19.830500000000001,Hydro,,,,1963.000000000000000,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Albania_2013_en.pdf,GEODB,"1021238",,,,,,,79.228511530398322,ALB,Member State,ALB,Albania,Europe,Southern Europe,AL,Albanie
ALB,Albania,Ulez,WRI1002174,25.000000000000000,41.679600000000001,19.893599999999999,Hydro,,,,1958.000000000000000,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Albania_2013_en.pdf,GEODB,"1021241",,,,,,,82.529699510831577,ALB,Member State,ALB,Albania,Europe,Southern Europe,AL,Albanie
ALB,Albania,Vau i Dijes,WRI1002175,250.000000000000000,42.013700000000000,19.635899999999999,Hydro,,,,1971.000000000000000,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Albania_2013_en.pdf,GEODB,"1021242",,,,,,,825.296995108315855,ALB,Member State,ALB,Albania,Europe,Southern Europe,AL,Albanie
AUT,Austria,Abwinden-Asten,WRI1005149,168.000000000000000,48.247999999999998,14.430500000000000,Hydro,,,,1980.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025003",,,,,,,830.138997586005416,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Altenmarkt,WRI1005150,26.000000000000000,46.766700000000000,15.550000000000001,Hydro,,,,1960.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1041613",,,,,,,128.473892483548468,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Arnstein,WRI1005153,30.000000000000000,47.016700000000000,15.166700000000001,Hydro,,,,1925.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030361",,,,,,,148.239106711786690,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Aschach,WRI1005154,287.000000000000000,48.385300000000001,14.023000000000000,Hydro,,,,1964.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025005",,,,,,,1418.154120876092520,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Bischofshofen,WRI1005155,16.000000000000000,47.406999999999996,13.220499999999999,Hydro,,,,1986.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1031397",,,,,,,79.060856912952900,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Braunau-Simbach,WRI1005159,100.000000000000000,48.244000000000000,13.006000000000000,Hydro,,,,1954.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,WRI,,,,,,,,494.130355705955594,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Dionysen,WRI1005160,16.000000000000000,47.416699999999999,15.283300000000001,Hydro,,,,1949.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030365",,,,,,,79.060856912952900,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Donaustadt,WRI1019146,395.000000000000000,48.200000000000003,16.463300000000000,Gas,,,,2001.000000000000000,Wien Energie,Wien Energie,http://www.wienenergie.at/eportal3/ep/channelView.do/channelId/-51721,WRI,"1033341",,,,1073.509999999999991,,,1032.121432027092396,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Ering-Frauenstein,WRI1005164,72.000000000000000,48.219400000000000,13.160000000000000,Hydro,,,,1943.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,WRI,,,,,,,,355.773856108288044,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Erzbach,WRI1005165,1.000000000000000,47.600000000000001,14.733300000000000,Hydro,,,,1986.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1052507",,,,,,,4.941303557059556,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Feistritz-Ludmannsdorf,WRI1005166,88.000000000000000,46.534700000000001,14.171200000000001,Hydro,,,,1968.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025023",,,,,,,434.834713021240873,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Feldkirchen,WRI1019130,38.000000000000000,46.863799999999998,13.335500000000000,Hydro,,,,1970.000000000000000,Wien Energie,Wien Energie,http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67860/channelId/-51544,WRI,,,,,,,,187.769535168263104,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Ferlach Maria Rain,WRI1005167,75.000000000000000,46.546199999999999,14.298500000000001,Hydro,,,,1975.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025024",,,,,,,370.597766779466667,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Fisching,WRI1005168,22.000000000000000,47.166699999999999,14.733300000000000,Hydro,,,,1994.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1034180",,,,,,,108.708678255310218,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Freudenau Danube,WRI1019128,172.000000000000000,48.176400000000001,16.481100000000001,Hydro,,,,1998.000000000000000,Wien Energie,Wien Energie,http://www.wienenergie.at/eportal3/ep/channelView.do/channelId/-51618,WRI,"1025006",,,,,,,849.904211814243581,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Friesach,WRI1005169,12.000000000000000,47.166699999999999,15.333299999999999,Hydro,,,,1998.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030364",,,,,,,59.295642684714672,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Funsingau,WRI1005170,25.000000000000000,47.235399999999998,12.058299999999999,Hydro,,,,1968.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1031031",,,,,,,123.532588926488899,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Gabersdorf,WRI1005171,14.000000000000000,46.777200000000001,15.584199999999999,Hydro,,,,1974.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030366",,,,,,,69.178249798833775,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Gaming,WRI1019129,14.000000000000000,48.176600000000001,16.481300000000001,Hydro,,,,1926.000000000000000,Wien Energie,Wien Energie,http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67860/channelId/-51541,WRI,"1033342",,,,,,,69.178249798833775,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Gerlos,WRI1005174,200.000000000000000,47.234200000000001,11.899699999999999,Hydro,,,,1949.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1031032",,,,,,,988.260711411911188,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Gratkorn,WRI1005177,11.000000000000000,47.133299999999998,15.350000000000000,Hydro,,,,,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1107045",,,,,,,54.354339127655109,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Greifenstein,WRI1005179,293.000000000000000,48.355300000000000,16.242400000000000,Hydro,,,,1985.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025007",,,,,,,1447.801942218449767,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Hieflau,WRI1005185,63.000000000000000,47.600000000000001,14.733300000000000,Hydro,,,,,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030369",,,,,,,311.302124094752060,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Hieflau-Erzbach,WRI1005186,1.000000000000000,47.600000000000001,14.733300000000000,Hydro,,,,1956.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,,,,,,,,4.941303557059556,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Jochenstein,WRI1005188,132.000000000000000,48.518400000000000,13.707599999999999,Hydro,,,,1956.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,652.252069531861480,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,KW Amlach,WRI1005900,60.000000000000000,46.814200000000000,12.761799999999999,Hydro,,,,1989.000000000000000,TIWAG-Tiroler Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,"1046734",,,,,,,296.478213423573379,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,KW Imst,WRI1005905,89.000000000000000,47.212200000000003,10.721500000000001,Hydro,,,,1956.000000000000000,TIWAG-Tiroler Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,,,439.776016578300528,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,KW Jenbach,WRI1005907,79.000000000000000,47.393200000000000,11.788600000000001,Hydro,,,,1926.000000000000000,TIWAG-Tiroler Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,,,390.362981007704946,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,KW Kaunertal,WRI1005908,392.000000000000000,47.067799999999998,10.665200000000000,Hydro,,,,1964.000000000000000,TIWAG-Tiroler Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,,,1936.990994367345820,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,KW Kühtai,WRI1005910,289.000000000000000,47.207799999999999,11.005699999999999,Hydro,,,,1981.000000000000000,TIWAG-Tiroler Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,118.790999999999997,,1428.036727990211602,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,KW Silz,WRI1005914,500.000000000000000,47.269599999999997,10.967800000000000,Hydro,,,,1981.000000000000000,TIWAG-Tiroler Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,"1031380",,,,,128.530000000000001,,2470.651778529777857,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Kaprun Limberg II,WRI1005191,480.000000000000000,47.198500000000003,12.722300000000001,Hydro,,,,2011.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1066491",,,,,,,2371.825707388587034,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Kaprun Oberstufe,WRI1005192,113.000000000000000,47.196800000000003,12.719200000000001,Hydro,,,,1956.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1031037",,,,,,,558.367301947729743,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Kaprun main stage,WRI1005190,240.000000000000000,47.259099999999997,12.738899999999999,Hydro,,,,1953.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,1185.912853694293517,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Kellerberg,WRI1005193,25.000000000000000,46.670000000000002,13.688599999999999,Hydro,,,,1985.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1025026",,,,,,,123.532588926488899,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Klammsee,WRI1005194,1.000000000000000,47.259099999999997,12.738899999999999,Hydro,,,,1947.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1060066",,,,,,,4.941303557059556,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Klaus,WRI1005195,20.000000000000000,47.831400000000002,14.157200000000000,Hydro,,,,1975.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1016512",,,,,,,98.826071141191122,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Kopswerk II,WRI1019153,525.000000000000000,46.975000000000001,10.042999999999999,Hydro,,,,2008.000000000000000,Vorarlberge Illwerke AG,Vorarlberger Illwerke AG,https://www.illwerke.at/kopswerk-2.htm,WRI,,,,,,,,2594.184367456266955,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Kreuzbergmaut,WRI1005197,18.000000000000000,47.441200000000002,13.210800000000001,Hydro,,,,1996.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1031398",,,,,,,88.943464027072011,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Kreuzeck days storage,WRI1005198,45.000000000000000,46.872700000000002,13.311700000000000,Hydro,,,,1960.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,222.358660067680034,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Krippau,WRI1005199,30.000000000000000,47.683300000000003,14.699999999999999,Hydro,,,,1965.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030371",,,,,,,148.239106711786690,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Landl,WRI1005200,25.000000000000000,47.649999999999999,14.716699999999999,Hydro,,,,1967.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030373",,,,,,,123.532588926488899,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Laufnitzdorf,WRI1005201,18.000000000000000,47.299999999999997,15.316700000000001,Hydro,,,,1931.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030374",,,,,,,88.943464027072011,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Lebring,WRI1005203,20.000000000000000,46.852200000000003,15.538300000000000,Hydro,,,,1988.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030356",,,,,,,98.826071141191122,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Leoben,WRI1005204,10.000000000000000,47.383299999999998,15.100000000000000,Hydro,,,,2005.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1058629",,,,,,,49.413035570595561,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Losenstein,WRI1005205,39.000000000000000,47.924300000000002,14.436700000000000,Hydro,,,,1962.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1016513",,,,,,,192.710838725322702,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Low Tuxbach - Small power plant Stillupp,WRI1005256,2.000000000000000,47.148499999999999,11.822500000000000,Hydro,,,,,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,9.882607114119113,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Lünerseewerk,WRI1019155,280.000000000000000,47.073999999999998,9.874000000000001,Hydro,,,,1958.000000000000000,Vorarlberge Illwerke AG,Vorarlberger Illwerke AG,https://www.illwerke.at/lunerseewerk.htm,WRI,,,,,,,,1383.564995976675618,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Malta Secondary school,WRI1005207,120.000000000000000,47.065899999999999,13.353899999999999,Hydro,,,,1979.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,592.956426847146759,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Malta main stage,WRI1005206,730.000000000000000,47.065899999999999,13.353899999999999,Hydro,,,,1979.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,3607.151596653475735,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Mandling,WRI1005209,6.000000000000000,47.399999999999999,13.566700000000001,Hydro,,,,1985.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030375",,,,,,,29.647821342357336,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Mayrhofen,WRI1005210,355.000000000000000,47.158099999999997,11.850099999999999,Hydro,,,,1977.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1031038",,,,,,,1754.162762756142229,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Melk,WRI1005211,187.000000000000000,48.223199999999999,15.304200000000000,Hydro,,,,1982.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025008",,,,,,,924.023765170137040,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Mellach run power plant,WRI1005212,16.000000000000000,46.883299999999998,15.516700000000000,Hydro,,,,1985.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,,,,,,,,79.060856912952900,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Neuötting,WRI1019132,26.100000000000001,40.124699999999997,-8.775100000000000,Hydro,,,,1951.000000000000000,Wien Energie,Wien Energie,http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67860/channelId/-51546,GEODB,,,,,,,,128.968022839254417,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
AUT,Austria,Niklai,WRI1005215,2.000000000000000,46.816699999999997,13.316700000000001,Hydro,,,,1960.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1060065",,,,,,,9.882607114119113,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Nussdorf near Vienna,WRI1005216,5.000000000000000,47.216700000000003,14.483300000000000,Hydro,,,,2005.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1059148",,,,,,,24.706517785297780,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Oberaudorf Ebbs,WRI1005217,60.000000000000000,47.641300000000001,12.198900000000000,Hydro,,,,1992.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,WRI,,,,,,,,296.478213423573379,DEU,Member State,DEU,Germany,Europe,Western Europe,DE,Allemagne
AUT,Austria,Obervermuntwerk,WRI1019156,30.000000000000000,46.927100000000003,10.053900000000001,Hydro,,,,1943.000000000000000,Vorarlberge Illwerke AG,Vorarlberger Illwerke AG,https://www.illwerke.at/obervermuntwerk-i.htm,WRI,,,,,,,,148.239106711786690,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Obervogau,WRI1005218,13.000000000000000,46.744999999999997,15.584700000000000,Hydro,,,,1978.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030378",,,,,,,64.236946241774234,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Ottensheim-Wilhering,WRI1005219,179.000000000000000,48.316600000000001,14.151199999999999,Hydro,,,,1975.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025009",,,,,,,884.493336713660597,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Passau-Ingling,WRI1005221,86.000000000000000,48.553600000000003,13.437099999999999,Hydro,,,,1966.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,WRI,,,,,,,,424.952105907121791,DEU,Member State,DEU,Germany,Europe,Western Europe,DE,Allemagne
AUT,Austria,Paternion,WRI1005222,24.000000000000000,46.720900000000000,13.645300000000001,Hydro,,,,1988.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025031",,,,,,,118.591285369429343,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Peggau,WRI1005223,13.000000000000000,47.200000000000003,15.350000000000000,Hydro,,,,1965.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030357",,,,,,,64.236946241774234,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Pernegg,WRI1005224,22.000000000000000,47.359800000000000,15.342400000000000,Hydro,,,,2013.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030379",,,,,,,108.708678255310218,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Pichlern,WRI1005225,2.000000000000000,47.649999999999999,13.666700000000001,Hydro,,,,2005.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1060073",,,,,,,9.882607114119113,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Rabenstein,WRI1005227,14.000000000000000,47.350000000000001,13.683299999999999,Hydro,,,,1987.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030354",,,,,,,69.178249798833775,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Retznei,WRI1005231,1.000000000000000,46.733300000000000,15.566700000000001,Hydro,,,,1992.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1052547",,,,,,,4.941303557059556,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Rodundwerk I,WRI1019158,198.000000000000000,47.085000000000001,9.881300000000000,Hydro,,,,,Vorarlberge Illwerke AG,Vorarlberger Illwerke AG,https://www.illwerke.at/rodundwerk-i.htm,WRI,"1033089",,,,,,,978.378104297792106,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Rodundwerk II,WRI1019159,295.000000000000000,47.084699999999998,9.874400000000000,Hydro,,,,1976.000000000000000,Vorarlberge Illwerke AG,Vorarlberger Illwerke AG,https://www.illwerke.at/rodundwerk-ii.htm,WRI,"1033089",,,,,,,1457.684549332569077,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Rosegg-St. James,WRI1005232,80.000000000000000,46.569600000000001,14.026800000000000,Hydro,,,,1974.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,395.304284564764487,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Rosenau,WRI1005233,34.000000000000000,48.488999999999997,14.628800000000000,Hydro,,,,1953.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1016515",,,,,,,168.004320940024883,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Schonau,WRI1005238,30.000000000000000,48.394599999999997,14.730200000000000,Hydro,,,,1972.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1016516",,,,,,,148.239106711786690,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Schwabeck,WRI1005239,79.000000000000000,46.658000000000001,14.872600000000000,Hydro,,,,1943.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1025035",,,,,,,390.362981007704946,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Schwarzach,WRI1005240,120.000000000000000,47.315199999999997,13.138900000000000,Hydro,,,,1960.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,"1031040",,,,,,,592.956426847146759,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,Simmering,WRI1019147,1272.000000000000000,48.181500000000000,16.433399999999999,Gas,,,,2009.000000000000000,Wien Energie,Wien Energie,http://www.wienenergie.at/eportal3/ep/channelView.do/channelId/-51719,WRI,"1033346",,,,2429.570000000000164,,,3323.692307692308077,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,St. Georgen,WRI1005243,6.000000000000000,47.533299999999997,14.366700000000000,Hydro,,,,1985.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,"1030384",,,,,,,29.647821342357336,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,St. Johann,WRI1005244,16.000000000000000,47.338600000000000,13.197400000000000,Hydro,,,,1991.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,GEODB,,,,,,,,79.060856912952900,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
AUT,Austria,St. Martin,WRI1005245,10.000000000000000,47.446700000000000,15.284900000000000,Hydro,,,,1965.000000000000000,Verbund,Verbund,http://www.verbund.com/pp/de/region/oesterreich,CARMA,,,,,,,,49.413035570595561,AUT,Member State,AUT,Austria,Europe,Western Europe,AT,Autriche
